Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4160.263985481266
NCF30,OUT027,3424.336094029546
FDK03,OUT035,4226.130405697773
FDT45,OUT017,1026.4226902949777
NCC54,OUT027,5194.851031781582
FDP08,OUT018,2849.0800688813874
FDU44,OUT046,2638.0475441330173
DRG39,OUT035,1015.4200326846167
FDU32,OUT049,2075.795779739656
FDY27,OUT049,2944.70686796859
NCP54,OUT013,1985.1709650661282
NCZ41,OUT049,2109.9273217010923
DRL49,OUT013,2299.754656053783
FDI05,OUT018,994.9651032872696
FDY56,OUT045,3549.7117595701793
DRC13,OUT013,2078.6195782868613
NCV29,OUT017,2936.1348111235543
FDR24,OUT049,1579.7454063045905
FDZ34,OUT018,2770.330602645515
FDP37,OUT035,2146.723060844944
FDX08,OUT027,4326.774891919291
FDS57,OUT045,2187.4504005081108
NCG18,OUT049,1730.9549415522981
FDK25,OUT018,2427.698466486582
FDH53,OUT049,1484.1887042353972
DRI59,OUT018,3253.658448516064
FDA52,OUT046,2842.8228655001135
FDT20,OUT010,-1255.3819481733124
FDE36,OUT019,740.6856422658935
FDI24,OUT017,2873.774195766847
FDB28,OUT018,2872.370540255929
FDV11,OUT017,2957.258497218864
FDP01,OUT046,2496.7107731269793
FDD34,OUT027,4038.5354565321973
FDJ50,OUT027,2326.480526279691
FDZ44,OUT013,1932.9005332088573
DRO59,OUT035,1364.5633487012087
DRB48,OUT045,639.3625262663271
FDR21,OUT018,2503.128441617694
NCE42,OUT010,1799.2164139152192
FDO23,OUT046,1499.1550037570398
NCE30,OUT018,3055.3779958900172
FDQ22,OUT035,800.1230528220277
FDY01,OUT045,1805.607393141437
FDS08,OUT017,2922.990188766144
FDG28,OUT018,3677.3764431580375
FDQ51,OUT018,599.8385665364726
FDB05,OUT017,4035.2367597317484
FDO56,OUT049,2009.0335078607059
FDE02,OUT018,1201.3691744326752
FDN45,OUT017,3620.13445330255
FDS09,OUT013,885.7734171523698
NCA54,OUT018,2580.4106204079994
FDP09,OUT010,1455.5567225042364
FDC53,OUT045,1536.8643864292817
NCM55,OUT017,3033.4614418081446
FDL09,OUT018,2433.2214512462942
FDA11,OUT019,-385.8742397621106
FDA50,OUT045,1449.6492090247862
FDC23,OUT017,2959.8857129663356
FDE22,OUT049,2629.473248779287
FDD23,OUT046,3013.6551699558054
NCA29,OUT049,2823.056915468942
FDK38,OUT046,2354.234671982756
DRC13,OUT046,1996.6346107528357
NCP43,OUT049,2920.459678627992
FDX28,OUT049,1718.039481946761
FDF08,OUT049,1595.8550370581688
FDZ33,OUT046,2379.482231306749
FDD10,OUT049,2987.3593033220213
FDO58,OUT017,2692.1984247012742
FDI50,OUT017,3795.8429126965243
FDO58,OUT045,2572.237756412145
FDX08,OUT013,2908.4883187492637
NCK17,OUT010,-1229.831734885645
FDF39,OUT035,4337.89610139268
FDU45,OUT010,-71.34150611890595
NCJ18,OUT018,1554.0763635802516
DRC27,OUT019,1967.553790521782
DRC25,OUT035,1514.9215406239975
FDU59,OUT035,2697.5331168509365
FDU28,OUT035,3190.1355593244116
NCP30,OUT046,678.2255746345674
FDB39,OUT018,642.4385345833086
FDE41,OUT013,1487.81195284594
DRH11,OUT010,-1011.7994693937625
FDA58,OUT045,3668.2279388902234
FDU50,OUT046,1904.830968678728
FDM34,OUT013,2105.9671339371857
FDM44,OUT027,3096.79879609277
FDR39,OUT045,2849.387470351493
FDM25,OUT045,2765.2596028272865
FDQ49,OUT049,2637.949408137794
DRH25,OUT018,596.7759970512593
FDM09,OUT027,4198.855661261863
FDL44,OUT019,685.4130657794486
NCR42,OUT018,262.89190964797376
DRL59,OUT046,869.0133348451695
FDX43,OUT013,2719.28086627629
DRK47,OUT010,1649.3969340720614
FDU48,OUT018,1827.2300841090882
FDY12,OUT045,800.9537713160552
NCN43,OUT018,1673.3896830235724
NCM55,OUT018,2614.908637847798
FDQ21,OUT027,3439.4850214894946
FDX13,OUT035,4111.34723133773
NCK30,OUT027,5421.0314612171405
FDG20,OUT049,2910.4769417349926
DRG27,OUT017,762.880756034581
FDY14,OUT018,3886.234865271239
FDP59,OUT035,1838.7171588599526
FDU60,OUT017,2838.6421796651193
NCC18,OUT019,768.4976752283495
DRJ39,OUT017,3543.1810824967915
FDS07,OUT049,1927.2310326760708
FDM08,OUT027,5020.101437841768
FDP51,OUT045,1897.376932202977
FDU16,OUT035,1535.4327835403722
FDH12,OUT013,1735.0275862192536
DRE48,OUT010,1201.8543984712378
NCL42,OUT027,5290.379281636995
FDR21,OUT045,2747.295892363165
NCW29,OUT035,2220.7614644621253
FDO11,OUT013,4030.22602735994
NCM31,OUT049,2326.500063065834
FDV35,OUT019,549.988581045574
FDF58,OUT017,1138.1877317262451
NCE43,OUT049,2744.017638931814
FDA02,OUT035,2483.954791373521
DRL37,OUT010,-1166.818878457668
FDR24,OUT018,1241.1250366703005
FDW59,OUT049,1458.8567992200574
FDS22,OUT049,907.8829567703797
FDW24,OUT017,933.966410039644
FDU24,OUT035,1715.36592694972
FDA21,OUT027,4430.724649224729
FDH58,OUT027,3350.760727045016
FDW36,OUT018,1396.452387370606
FDI45,OUT027,4205.275864037876
FDU01,OUT018,2729.616700555303
FDF35,OUT027,3190.6919360745032
FDU43,OUT019,1909.3272434924784
FDE24,OUT019,383.587458663084
FDK50,OUT049,2705.139927592988
FDG31,OUT045,977.5334580704746
FDC60,OUT045,1417.2860062099244
FDL36,OUT013,1484.6677384145273
FDP21,OUT013,3081.818024863987
FDW16,OUT045,1439.7690829349397
FDX02,OUT017,3662.965927393411
FDQ58,OUT027,3942.2967851362423
FDT51,OUT046,1828.307088906367
FDD59,OUT049,1439.9497383212497
NCM42,OUT018,1456.104546407926
FDA57,OUT018,418.6382547214844
FDZ48,OUT035,1946.1710023830628
FDE46,OUT045,2370.394315052888
NCZ30,OUT019,27.38080803300386
FDB56,OUT017,3143.0474026233665
FDA25,OUT027,3180.552478274186
FDD20,OUT013,2050.716557690511
FDL25,OUT013,1556.7039911129834
NCO18,OUT049,2885.1967443908297
FDJ45,OUT017,698.6678505865794
FDR12,OUT035,2895.706733132536
NCF19,OUT010,-1148.4615530865085
FDK25,OUT046,2666.9654334744414
NCR17,OUT046,1816.1813838982516
FDC52,OUT046,2480.2585171265873
NCA54,OUT017,2958.5229350595923
FDR45,OUT010,1891.8315519754328
NCM19,OUT049,1907.3303067864058
FDF39,OUT027,5665.727883618887
FDX23,OUT049,1663.4033733601268
FDD58,OUT027,3053.8673694703616
FDX28,OUT013,1664.7880410991033
NCD31,OUT013,2598.329244677094
FDU57,OUT018,2156.3071985567153
FDI27,OUT046,818.5334957953687
NCM42,OUT046,1717.0322286907715
FDD32,OUT027,2819.1264763917193
FDI34,OUT013,3684.92134047679
NCM29,OUT049,2156.439583848347
FDG46,OUT018,1579.24972684231
DRC01,OUT010,-1054.0244909795583
FDB15,OUT027,5585.933010444391
NCA17,OUT027,3838.828301168187
FDF10,OUT046,2399.2390395473053
FDR26,OUT027,4292.255944670682
FDI02,OUT049,1933.7692615718006
NCM54,OUT010,108.48012444632309
FDF14,OUT013,2451.4427764680104
FDJ33,OUT010,51.663648811846656
FDM20,OUT035,4038.9096909126806
FDC03,OUT027,4591.879945043494
NCX05,OUT046,1831.0454654600187
NCM41,OUT027,2920.142753190928
NCU29,OUT010,419.54929069046307
FDQ59,OUT017,1517.3201545592433
FDH46,OUT010,-229.1852586590228
FDH09,OUT013,884.2102982514214
NCD06,OUT045,677.6703160036985
FDC15,OUT035,2596.4068878187604
DRD37,OUT027,2210.7792450257625
FDT28,OUT027,3830.171562826967
FDR28,OUT027,4102.260348347745
FDT38,OUT017,1508.4861180576606
FDV34,OUT027,2729.6926481702335
FDY52,OUT035,1191.613290183237
FDB34,OUT013,1432.173783694599
DRL23,OUT018,1416.4533967208356
DRB24,OUT046,2454.201233784693
FDJ50,OUT046,902.4503501822849
FDQ49,OUT035,2653.3249153258735
FDP20,OUT035,2147.489179105492
FDV19,OUT027,4026.6020437040547
NCR54,OUT045,3017.093142858932
FDO09,OUT010,2235.1088813778947
FDS57,OUT018,2005.5227897591208
FDN10,OUT049,1992.2476687766243
FDV23,OUT049,2104.328566720869
FDY28,OUT049,3536.9928285242063
DRG51,OUT013,2609.188044005239
FDD45,OUT019,-394.9658663568905
NCL18,OUT027,4457.709673854526
NCM29,OUT013,2098.5272187863975
FDF17,OUT027,4564.637704340581
FDE22,OUT017,2673.6383334834172
FDQ22,OUT017,755.8371816228246
FDS01,OUT013,2894.712441351321
FDW35,OUT027,2173.571119925592
FDJ33,OUT046,2020.93055733221
NCF54,OUT035,2844.0153289875984
FDE09,OUT013,1808.5296490623116
NCE06,OUT045,2459.5767474976933
DRH49,OUT049,1412.9650886233148
FDY43,OUT045,2646.817045835501
NCT05,OUT017,4108.017179227507
FDZ34,OUT045,2984.8999080830704
FDL38,OUT017,1569.2413115961701
FDZ31,OUT017,3165.833105452558
FDR14,OUT035,1041.5190668375214
NCN54,OUT049,1360.160072674584
NCC42,OUT027,3655.9130788687844
FDK08,OUT017,1745.3097880501082
FDP59,OUT013,1771.6655488514289
FDV22,OUT035,2696.256934031463
FDD33,OUT035,3853.7789191602865
DRE60,OUT027,5005.009543634986
FDK52,OUT046,3594.8495374092345
FDA02,OUT017,2481.6204204074356
FDM56,OUT049,1857.057841069699
FDE57,OUT035,2412.053590038977
FDM32,OUT045,1394.5519758945145
NCQ30,OUT027,3372.5394842017085
FDQ27,OUT027,3188.3149368976256
FDT60,OUT027,3442.090897974032
FDU43,OUT049,3944.1265651319304
NCO55,OUT035,1821.7489663920867
FDG02,OUT045,2967.8396609066444
FDJ28,OUT013,3071.627729573276
FDP40,OUT045,1773.5832833777272
FDJ38,OUT045,3006.5246974806037
NCC54,OUT017,3881.568888596269
NCZ41,OUT046,1996.4593243221225
FDK38,OUT019,431.3850833955281
FDU52,OUT013,2507.8170917752705
FDC40,OUT046,1289.7958272919745
NCR30,OUT017,1290.6324337953756
NCN18,OUT017,1886.4191120125915
FDB50,OUT035,1401.0000190915152
FDG04,OUT013,3025.6898270078805
FDR26,OUT035,2964.3614166789325
NCT17,OUT018,2692.9133431466485
FDX35,OUT027,5076.261853728713
FDS12,OUT046,2009.4427741147028
NCZ29,OUT027,3434.511167681437
FDB38,OUT010,735.1757025528156
FDP12,OUT013,716.0070789376882
FDP22,OUT046,909.6125796849672
FDS26,OUT018,3835.955132437216
FDR52,OUT046,3077.434065175417
DRJ13,OUT046,2548.365627351981
FDU48,OUT027,3538.7362165008626
FDE29,OUT035,1124.995372083861
NCT29,OUT049,2018.4362704249138
DRK37,OUT018,2729.448720459038
FDK55,OUT046,1427.7790119122083
FDR07,OUT046,1544.697097775007
FDO21,OUT027,5056.086839820015
FDK46,OUT049,4220.227851615011
FDB12,OUT045,1651.976415016525
FDT31,OUT027,4453.304407067933
FDJ33,OUT045,1954.32164356652
FDC26,OUT027,3200.54753912302
NCQ02,OUT045,2907.8962367754143
FDP08,OUT010,1172.2319509290032
FDB11,OUT027,5022.810452357116
FDV55,OUT013,2369.7580352783375
FDW20,OUT049,2063.2528137105946
NCJ18,OUT019,-42.72534891254759
FDC41,OUT018,939.2550371554746
FDE14,OUT027,3137.7712877015083
FDG35,OUT013,2890.8542331140056
FDF45,OUT035,1152.115740880409
FDS19,OUT027,2761.9341967511123
FDS58,OUT019,705.1413598691303
FDA26,OUT017,3629.6765460576225
FDM32,OUT049,1546.5676606499087
FDL45,OUT046,2025.7292085761637
FDZ55,OUT049,2652.141439590595
FDY37,OUT049,2406.3061860234175
FDO46,OUT046,3086.5857768036544
FDQ60,OUT046,1947.070337427564
FDA19,OUT018,1815.1811730490203
FDL15,OUT046,2456.3416975661844
FDM10,OUT018,3096.823807348189
NCL05,OUT017,816.7244908286949
DRK49,OUT010,-1199.2058341407974
NCE18,OUT027,5414.729742451636
FDG40,OUT049,689.863919956732
DRI59,OUT045,3446.430068696056
FDK28,OUT035,4186.691164639138
NCD06,OUT019,-1166.785081038307
FDO11,OUT019,2099.0610690855756
FDK27,OUT046,1926.729964481648
FDT43,OUT027,2294.0323784341813
FDD38,OUT018,1425.596270685382
FDA16,OUT049,3597.05533665394
FDL14,OUT027,3946.550081525296
NCM17,OUT049,805.230103893509
FDD20,OUT045,1943.2963484436837
FDA40,OUT045,1402.7196611408478
FDL43,OUT045,1205.530112364853
FDV15,OUT045,1565.9043587286687
FDE52,OUT046,1514.5188487980663
NCL17,OUT010,339.8012370346207
NCJ31,OUT045,3656.4813281141414
FDR60,OUT045,1198.629684616273
NCA18,OUT035,1973.0019121342389
FDS21,OUT027,2537.5548901012057
FDW09,OUT035,1469.1764911773573
FDL26,OUT035,2606.920067422424
FDS47,OUT018,1161.1607617858451
FDC39,OUT046,3276.7752232210737
FDT51,OUT035,1978.9190755684112
FDK40,OUT035,4330.002060508021
NCG19,OUT045,3614.3912955789806
FDZ07,OUT046,1065.723904091737
FDF08,OUT027,2932.925134538072
FDO04,OUT013,971.5689116470439
FDK41,OUT018,1057.4115620317941
FDP15,OUT049,4141.538141869185
NCD43,OUT018,1392.9318972128988
NCP18,OUT013,2381.931609321573
FDZ51,OUT046,1557.0761652171304
DRH13,OUT035,1878.8037858232387
FDF38,OUT045,667.1799055558754
NCI43,OUT045,740.0418826466079
FDM38,OUT027,2392.636943392834
FDS03,OUT013,1086.627817885459
DRJ47,OUT017,2809.8252603480832
FDT50,OUT010,-317.07718640468306
FDV02,OUT046,2746.449480209147
NCG18,OUT017,1758.0384553171525
FDW52,OUT046,2670.517934980443
FDS40,OUT035,774.6103038683631
FDN31,OUT017,3129.6021593845685
FDA37,OUT045,1945.6625528772624
FDA15,OUT046,3954.8837470654375
FDL39,OUT046,2911.696388390435
FDJ53,OUT045,1880.2296518217527
FDX22,OUT013,3409.2088327689744
NCZ42,OUT045,3692.776962795286
FDD56,OUT027,4276.427137418892
FDD40,OUT017,3223.0432677085164
FDS50,OUT013,3526.640459157932
NCN14,OUT013,2926.892913315204
FDT15,OUT013,2980.416154288838
NCS18,OUT027,3170.1631433344496
NCO26,OUT010,-109.85732005392379
FDF58,OUT018,755.3867474317015
NCB19,OUT013,1397.039876665076
FDH26,OUT017,2401.5959270484273
DRB24,OUT027,3882.872035190832
FDA49,OUT018,1118.6404690323793
FDB32,OUT045,1480.5239487064773
FDI36,OUT017,3267.4603402196094
NCA17,OUT010,473.6636721614093
FDH22,OUT013,2022.7065541339257
NCM26,OUT018,2151.857418918638
FDT15,OUT027,4400.276765128119
FDB16,OUT018,1142.839677931999
NCP54,OUT027,3411.2098662306935
FDJ36,OUT013,1705.8083901392508
FDO28,OUT045,1855.6408453636168
FDU09,OUT013,971.2876546709488
FDF29,OUT017,2215.1379170446257
FDY08,OUT013,2286.6935879468588
DRJ59,OUT018,356.8770023198276
FDT23,OUT027,2780.4987534771144
FDU15,OUT018,428.4969797894714
FDT47,OUT013,1650.8365805448047
FDI53,OUT019,679.1828649764003
FDR59,OUT018,3902.901571484424
FDD53,OUT035,836.6968265050696
FDY51,OUT017,3581.6268718369124
FDT04,OUT049,751.7986078863908
FDU51,OUT049,2946.0664771005995
FDG14,OUT035,2610.1470922871067
NCU06,OUT045,3550.2934323553663
DRG25,OUT046,2948.766832834571
DRH49,OUT035,1504.5564202474134
FDN15,OUT035,2376.619833074812
FDL43,OUT018,973.835100601437
NCT18,OUT049,2961.8855592165073
NCB31,OUT013,4105.550137371978
FDK57,OUT035,2065.1881643602587
FDY04,OUT019,741.6551106230646
NCP54,OUT046,1932.7369274991056
FDF41,OUT013,3868.948398243977
FDM01,OUT045,1623.6449593295051
FDW03,OUT045,1656.7356195155162
FDF28,OUT045,1941.824560488501
FDY37,OUT017,2419.374930066953
FDQ03,OUT017,3899.9402191625236
FDP51,OUT027,3409.861195755314
FDJ40,OUT017,1936.0748863765916
FDC32,OUT049,1596.0894168640111
DRI49,OUT027,2738.2192658144013
NCW54,OUT017,1002.5418631339569
FDF09,OUT017,758.4862138653914
FDP45,OUT018,3728.142280195252
DRJ23,OUT018,2688.6533275567444
FDS59,OUT017,1930.466750314215
FDY08,OUT046,2231.114407558927
FDX16,OUT049,2461.773441375454
FDY16,OUT018,2706.6768925588935
FDK32,OUT035,2629.5508754060616
FDQ22,OUT013,712.83580579466
NCC31,OUT018,2190.142885875138
FDG58,OUT049,2591.026177455246
DRF48,OUT013,3041.189728443994
DRH36,OUT049,1293.2982840475563
NCR30,OUT035,1348.9933330355768
FDB03,OUT019,1924.2603488764616
FDZ28,OUT027,3516.4171760553195
FDR35,OUT017,3262.3464676735366
DRD15,OUT027,5106.895945156677
FDJ33,OUT019,115.22924792292508
FDA56,OUT010,31.49121635916015
FDP56,OUT046,805.5352042445525
NCT30,OUT046,769.0394066825978
FDK15,OUT017,1707.6350010647168
FDH44,OUT018,2121.486181539498
FDV01,OUT013,2539.5725196777885
DRG03,OUT017,2515.580108423896
FDG50,OUT027,2907.9651471234115
FDR16,OUT010,1522.3929696261553
FDZ60,OUT046,1721.0391051916044
DRG03,OUT045,2372.2985318891174
FDS56,OUT018,3933.9268552012995
FDU33,OUT045,712.5561993287866
DRD27,OUT035,1752.6554306729272
FDW22,OUT046,3582.294101417693
DRA24,OUT045,2554.5468770005896
FDF38,OUT049,814.5332738193346
FDX48,OUT013,2531.7935909492094
FDS58,OUT018,2340.6260621364136
FDC32,OUT046,1490.444534979869
NCQ29,OUT045,4024.658933600848
DRK39,OUT018,1091.4768194862816
NCS38,OUT017,1920.1788315580966
DRO47,OUT013,1810.8685507127836
DRG27,OUT027,2146.069120004564
FDC57,OUT027,4525.512214370074
FDS55,OUT046,2337.626970749285
NCJ06,OUT018,1619.2293497339053
FDO01,OUT019,225.71301577698534
NCM55,OUT045,2849.732493347532
FDC52,OUT049,2584.397710258611
FDQ15,OUT045,1264.9164611571434
NCT30,OUT027,2210.2682399185583
NCR42,OUT027,1989.8649827075787
FDD28,OUT035,1110.53759954605
FDQ34,OUT049,1757.8591466434373
FDZ12,OUT027,3726.3833706288333
DRE13,OUT019,-512.7219815474471
NCN07,OUT019,203.91911078424016
FDM28,OUT035,3013.166268045061
FDI10,OUT017,2871.233940303116
FDQ25,OUT013,2787.662621797094
FDA38,OUT010,1905.2734400877266
DRI13,OUT049,3521.6587923557913
FDY20,OUT027,2947.494673427424
NCZ53,OUT035,3093.649284078099
NCM31,OUT013,2299.718830291847
DRB01,OUT017,3087.0160981248587
DRF37,OUT046,4139.772683022729
NCF42,OUT049,2854.7354532682625
FDF16,OUT018,2086.727024285639
FDB41,OUT013,861.5952212126558
FDR34,OUT013,3675.607737647566
FDR15,OUT018,2246.30391406669
NCV42,OUT019,-125.83804480669664
FDW51,OUT035,3533.644534190811
FDU36,OUT017,1683.2000073421877
FDX60,OUT049,1415.8360734424848
FDY03,OUT035,1993.6039981951085
FDW55,OUT045,3919.091672604924
FDT01,OUT010,1465.0028948459708
FDG58,OUT013,2537.79905387746
FDK21,OUT017,4052.0695225447657
NCS41,OUT019,989.7907454911415
FDS10,OUT045,2830.6219018537104
NCT53,OUT046,2607.145562979513
FDJ28,OUT018,2764.5332861774796
FDX44,OUT045,1355.1213462806354
FDT20,OUT018,382.28431200195223
FDO44,OUT017,1880.4847673255563
NCX17,OUT049,3775.3371659007935
FDY01,OUT017,1995.4938703922835
FDJ12,OUT027,4813.216400775047
DRK35,OUT018,328.19823013511245
FDD47,OUT019,782.502211946911
NCM53,OUT035,1827.9291805049681
FDO45,OUT013,1493.5745122742073
NCM42,OUT010,-173.35734923814266
FDE04,OUT046,2909.1193287524143
NCI30,OUT027,5331.740348577308
FDZ19,OUT013,2797.2694328430184
FDW57,OUT013,2893.9370362139994
FDA25,OUT013,1724.849282480967
FDT22,OUT046,962.8020927366003
FDP51,OUT013,1972.8625331715057
FDD48,OUT027,3320.6950288576872
FDY39,OUT035,3090.7613076620914
FDO48,OUT010,1648.6764843834976
FDD23,OUT027,4443.912585784719
DRN35,OUT027,2062.9633572953817
FDT01,OUT035,3553.7843622655896
FDC20,OUT010,-991.3026826744231
DRJ35,OUT035,1171.1561741515368
FDB32,OUT046,1519.0983769554398
FDL24,OUT046,2806.7604627305827
NCV42,OUT035,1925.4767674861932
FDZ46,OUT046,1759.2329319844862
FDC15,OUT013,2484.251539529641
FDD08,OUT019,-1249.7066315802715
FDY50,OUT049,1529.2035530326068
FDD36,OUT013,1949.663336563954
FDG57,OUT027,2264.2144972377723
FDL21,OUT018,469.0009819811394
FDN16,OUT027,3134.603107890672
FDJ09,OUT027,2247.7319519947496
FDS01,OUT010,951.8896521015304
FDV33,OUT017,4262.753441575072
DRE12,OUT017,1933.1448561297607
FDR07,OUT013,1592.4796164042496
FDP48,OUT010,1041.114320746287
NCB55,OUT035,1050.0102013441415
FDQ08,OUT013,1062.3931433066389
FDR34,OUT035,3843.795737426501
FDO33,OUT046,1802.2915488458984
FDP13,OUT045,606.0758601173513
FDX12,OUT049,3991.3773998460633
NCT06,OUT049,2727.7934052494134
FDR16,OUT019,1478.0045995253568
FDE36,OUT046,2672.5832281595576
FDZ36,OUT049,3073.721513645661
FDV13,OUT045,1412.0729296609256
NCZ17,OUT035,740.8033029021287
FDU56,OUT045,2878.780061571358
FDM09,OUT035,2889.566028185579
FDV02,OUT017,2840.288630823142
FDS34,OUT018,1579.5708373217847
FDA11,OUT049,1640.508909810196
FDP09,OUT017,3457.4469946413033
FDB29,OUT027,3336.2556220704996
FDT19,OUT017,2874.1272958782693
DRH15,OUT017,827.5314840827821
FDY38,OUT046,3723.972363099568
FDF14,OUT027,3882.141889967794
FDN48,OUT010,-415.9982113559772
FDQ12,OUT013,3678.3417055406494
NCJ43,OUT045,2666.3906008402837
FDE17,OUT019,586.1251350485014
FDB05,OUT035,4067.181126429318
FDH10,OUT045,2988.034141570836
NCR06,OUT017,784.1451052877204
FDU32,OUT018,1693.6758018648616
FDD56,OUT049,2883.2505526083373
FDO36,OUT018,2602.4309192115797
FDH16,OUT010,-430.8770661263418
FDX10,OUT018,368.13056252024626
FDZ37,OUT017,1596.0492431590903
FDU31,OUT010,1578.3319884382713
DRC49,OUT049,2342.310486352944
FDL15,OUT045,2361.747192393856
FDN32,OUT019,1026.2058647448662
DRH59,OUT027,2652.508048724813
NCU29,OUT049,2424.2293096621975
FDR37,OUT019,1020.5942315579068
FDS14,OUT018,2231.530586469784
FDU02,OUT027,5032.83414733326
FDJ08,OUT035,3188.6673223316348
NCZ06,OUT045,3902.383071714458
FDO31,OUT049,1465.0132362939244
FDH31,OUT018,1443.6163283830851
FDS58,OUT017,2703.197660748959
NCA53,OUT027,2258.6268267602977
FDF50,OUT046,3132.576803813844
NCW42,OUT049,3593.3976413314276
NCQ17,OUT045,2378.915669993241
FDK51,OUT018,3910.426784557321
NCW41,OUT010,589.9783453053853
NCR29,OUT017,987.6507115233428
FDB08,OUT019,672.6699670428162
FDA40,OUT027,2884.6353701488238
FDL14,OUT018,2277.0978313149435
FDB47,OUT046,3281.899773821419
FDO03,OUT035,3807.763859315976
DRK13,OUT019,1189.1222035558653
FDX13,OUT010,2012.8877324909895
FDF52,OUT046,2905.1218194568105
FDT11,OUT013,3063.290324646559
FDB08,OUT013,2591.9443133596023
FDQ28,OUT018,2248.2507438936436
FDD29,OUT045,3929.3638515696907
NCQ29,OUT027,5543.376588372283
NCO02,OUT013,1078.2607449530644
FDR56,OUT010,1215.1314640096439
NCM54,OUT049,2080.04869733203
FDP51,OUT035,2053.9146515090824
FDT38,OUT013,1412.6277457528709
FDZ20,OUT018,3730.217497826471
FDJ53,OUT013,1957.2724055112935
FDX13,OUT049,4036.8473247701854
FDP58,OUT035,3621.5950258859816
NCK31,OUT019,-1055.0420394523849
FDA35,OUT018,1745.5819349262142
FDV37,OUT018,2908.5734626395006
NCO07,OUT027,4813.7314721756775
FDA20,OUT045,2906.727908330123
FDZ59,OUT035,2848.9300586013596
NCY17,OUT017,834.6865558916784
FDQ28,OUT035,2627.9395531108894
FDV35,OUT017,2550.3415544809363
FDQ36,OUT013,681.7907703534039
FDD34,OUT018,2333.4170498630942
FDK51,OUT045,4131.371027152705
FDV31,OUT035,2931.453818412692
FDR04,OUT035,1709.8701675565144
FDR14,OUT049,988.7395359119682
DRC36,OUT010,888.8377016682366
FDE39,OUT019,44.97311820698019
FDP57,OUT049,1789.422822362218
FDE57,OUT046,2264.5539557754514
NCN18,OUT046,1778.5156723994648
NCQ05,OUT018,2115.2445595723316
FDW47,OUT035,2066.5335197186164
FDV46,OUT035,2364.2280331756647
NCP29,OUT045,927.5284832616767
FDE09,OUT018,1510.7413471370842
NCU06,OUT027,5050.3186122774005
FDT19,OUT010,856.6905439948368
DRF15,OUT017,2520.475508162216
DRI51,OUT013,2732.5265967387286
NCX54,OUT013,1683.862784276255
DRE01,OUT013,3804.501549896021
NCB07,OUT045,2998.737763473959
FDU50,OUT035,2030.5487450864039
FDG40,OUT035,733.2555846628449
FDW10,OUT018,2521.266723944711
FDX51,OUT013,3157.9032324000086
NCP17,OUT045,977.4118568731176
FDP21,OUT035,3167.543920358957
FDL04,OUT045,1614.6742423348926
FDV23,OUT013,1999.7719295303004
FDF24,OUT046,1369.5849898231047
FDH56,OUT027,3314.907172172917
FDB51,OUT049,1122.88125345443
FDI58,OUT027,3031.1579854306437
FDR20,OUT013,882.3926110407438
FDC51,OUT018,1754.5603309106318
FDB16,OUT027,2857.351589719987
FDE40,OUT049,1136.6647340002005
NCM17,OUT035,850.1826172092633
FDU56,OUT035,3096.4684612293236
FDS32,OUT019,410.3206800679892
FDX02,OUT049,3651.4595110047258
FDT39,OUT027,3931.829824076803
FDE35,OUT017,1101.465298708309
NCI42,OUT019,1420.2252207188726
DRL23,OUT046,1696.0411804771584
FDA10,OUT046,1948.1686443308286
FDA11,OUT013,1577.9458819061108
NCM06,OUT046,2432.5666365452075
NCT05,OUT035,4194.298508145861
NCQ02,OUT010,1044.493800039756
NCY06,OUT049,2144.248995505157
FDY56,OUT035,3734.2507965567734
FDL02,OUT035,1859.489177119458
NCI06,OUT035,2946.534901177728
FDQ14,OUT045,2319.40291263548
FDQ12,OUT017,3713.493947711036
FDP36,OUT046,898.3855961078636
FDK21,OUT027,5421.108690590496
FDO40,OUT045,2295.5054437839
NCK54,OUT019,-68.79930840214547
FDY09,OUT018,2541.6302335124255
NCW30,OUT049,4198.365417839557
NCC55,OUT027,2050.316993772835
FDE58,OUT018,1638.7790360529386
FDR39,OUT013,2957.5274901940597
FDU28,OUT049,3100.9096196649502
FDH08,OUT017,3712.566928832657
FDG35,OUT045,2790.578438064175
FDG22,OUT049,748.1580322994479
FDC34,OUT035,2656.361894026105
FDP15,OUT018,3757.829306810392
FDK34,OUT010,1889.0448132894376
FDU45,OUT035,2045.1540025902382
FDQ04,OUT027,2122.6670094626134
FDX22,OUT018,3089.606038819318
FDB45,OUT017,1781.2726283080142
NCH43,OUT027,4849.345738329857
DRE60,OUT046,3507.7022852045425
FDD17,OUT027,5190.260896470982
NCM54,OUT017,2116.4411746580267
NCH55,OUT013,2049.643347157176
NCT06,OUT017,2714.432841239635
FDA48,OUT027,4946.758360113614
FDY58,OUT027,5059.2811547004985
FDO25,OUT045,3261.0247553330228
FDN50,OUT045,1522.0180453749924
FDH35,OUT035,2776.317435874696
FDK09,OUT045,3516.1288957791808
FDO16,OUT013,1378.1780944612517
FDW11,OUT045,982.7848801273424
FDU47,OUT027,3727.486946378702
NCQ42,OUT010,127.1499403448563
FDK55,OUT027,2901.6026501993624
FDN08,OUT049,2006.2825188677725
FDT57,OUT045,3696.91367102808
FDJ12,OUT018,3055.106100306486
DRL59,OUT017,964.4254030159168
NCN53,OUT046,576.500640895147
FDO51,OUT010,-1113.7983981822256
